ZCTA,Year,CustomerClass,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,AnnualTotalAverage,anyNull?
90047,2017,residential,452.74951756078735,393.0603415559772,371.9502351097179,368.0115780445969,324.1616122840691,350.30505836575884,434.5707129094412,417.993824778078,448.2471822774971,364.921977597528,370.8769703960015,399.2826695371367,4696.131680416589,False
90047,2018,residential,413.380108506683,390.62319553930155,431.92072437778876,355.63136412459716,337.1782263259609,350.1638357342507,499.42657793044225,517.9148706896551,426.3929111735466,371.40198190435166,362.74352890422784,430.559428447716,3651.412725234748,True
90048,2014,residential,473.2977338359752,417.7642830380352,419.6762886617541,391.67494264899557,396.69470045445365,457.58863105911416,592.1828990798897,529.7873475910579,457.7779198150279,591.3380577427821,399.12337324310255,416.8047493403693,1407.266180326254,True
90048,2015,residential,482.2091194968554,380.27068062827226,420.8468848996832,404.76758728504427,370.15234580917235,392.9752370916754,510.9481132075471,569.6826821541712,708.2065626681012,655.437960042061,459.9874739039666,445.9893955461294,5801.47404273268,False
90048,2016,residential,495.83114840062933,428.5050131926121,391.99523052464235,369.7709762532982,373.3549578059072,396.89327641408755,554.6220930232558,639.5393198724761,553.1984168865437,514.624867162593,426.9458598726115,444.7122994652406,5589.993458873896,False
90048,2017,residential,453.29518716577536,484.0306068601583,433.3504823151125,365.81837493361655,399.55750798722056,409.91069518716586,593.9814422057264,624.0261892036343,648.1720658523633,428.01283422459886,453.5312667022983,407.9064012910168,5701.5930539286865,False
90048,2018,residential,499.09637269637483,471.6207093007242,521.4814704270174,392.8616852146264,371.1680942184154,398.60976918947927,592.3413205537806,740.4877267876201,620.747598719317,465.62955032119913,396.01446945337614,430.6897106109325,4408.549925068747,True
90056,2014,residential,632.5461644188044,558.3276148929557,560.8829447353962,523.4601075809034,530.1688414690193,611.5514881345358,791.4321042940102,708.042592894544,611.8044660551154,611.5258805513017,602.1097486204783,667.127283988851,1880.7629131606311,True
90056,2015,residential,705.5636923076922,650.2554498004298,529.5278824415976,534.9295384615384,564.2800613496933,530.2787037037037,548.5206407886631,652.0460687960688,662.1502943910752,685.2187116564418,671.3287207872079,653.0345146379045,7387.134279122017,False
90056,2016,residential,771.6475662353666,639.9442218798151,569.1097033374538,574.0828474992329,510.2374233128834,528.6300185299567,588.7858238723535,659.1582533292041,585.1969743748069,593.8274907749078,596.8637904468412,558.4247921390779,7175.9089057319,False
90056,2017,residential,684.6985431453119,604.6660475482912,569.6221973094171,557.8260733312442,461.83259094283585,464.4876404494382,502.92580164056676,575.3062895422404,539.6496649292628,590.8928704740574,505.7395872420263,593.8521604938271,6651.499467048519,False
90056,2018,residential,597.6367226659901,564.7363324344627,624.4414785731979,581.0521472392637,500.68292682926835,499.74567901234565,598.7692307692307,721.9635974304068,665.2293663060277,585.8235657001851,523.2607493857494,602.4358255451714,5278.963088217649,True
90059,2014,residential,434.40797691573795,383.43757860691534,385.1924792444474,359.49193769793845,364.09923386055175,419.98965401114833,543.5246289232034,486.2559725298502,420.1633893570646,441.126383226558,404.2909728308501,446.2170860152136,1291.6344420726218,True
90059,2015,residential,502.34542263819833,393.869918699187,384.04593874833563,397.11799065420564,361.3411214953272,373.3804220398593,438.9638483965015,449.3781414377557,488.4725886836705,475.23847051955636,455.71191377803666,449.09698212716086,5168.962759217794,False
90059,2016,residential,550.1815268065268,419.6348053457292,380.56736965436437,393.622022080186,354.4392088423502,370.70259248470734,468.51151267851935,470.69646508910307,431.31834112149534,444.6599767306574,378.93644314868806,454.184,5117.454263982328,False
90059,2017,residential,475.73055091819697,456.39919893190915,439.2141658274589,357.3220338983051,358.9252585919253,381.66130114017443,443.90812250332885,474.36631016042776,511.81216577540107,383.94042838018737,391.675567423231,434.91910902696367,5109.874212577509,False
90059,2018,residential,434.43944326661597,410.5231967018488,453.9245966910535,364.8523849844764,339.340684195646,375.82837723024636,457.6913963328632,556.1631325982471,525.677355278093,403.7103174603175,369.62951379016215,444.5380034032898,3837.431165273341,True
90061,2014,residential,438.73057353979436,387.2529919301014,389.0253547874233,363.06907881606764,367.72222009179313,424.16878044767634,548.9329958292528,491.0944850272681,424.34424455517075,454.0781845919146,399.5013323182337,450.90739329268285,1304.4869102028313,True
90061,2015,residential,504.5152555301297,403.62285714285713,401.4730607565915,410.87853323147436,380.45984012181196,388.1217092712705,450.06057142857145,460.12189529996175,515.3784509202453,490.87481031866463,448.01178707224335,470.41068702290085,5323.929458116723,False
90061,2016,residential,553.3529859262077,435.97520030522696,400.72268907563017,401.2448669201521,359.673632218845,390.31564885496175,464.1544869367664,470.3387770603874,440.2337909992372,443.520319027725,393.32547528517114,462.5139047619048,5215.3717773722165,False
90061,2017,residential,487.0190766882869,465.2337909992372,428.97518136693395,364.4151734654975,369.72556535070913,392.8502304147465,455.6373333333333,472.87189292543025,500.3655462184874,395.51224177505736,407.3914373088685,431.45202312138736,5171.449492967975,False
90061,2018,residential,440.09474111711717,415.8671657817099,459.83354173677566,386.63244274809165,356.1029862174579,387.7848392036754,463.7846798780488,550.1896749521989,505.93939393939394,403.1490825688072,381.78943338437983,452.0122370936903,3887.3847699857442,True
90063,2014,residential,366.86447051254845,323.81915555276584,325.3011971528334,303.59667958552683,307.4876147363781,354.68796667478114,459.0152248496071,410.6509304048302,354.83468894756584,411.840034401204,332.3790322580645,346.5868367016103,1090.8059033608788,True
90063,2015,residential,403.4364105874758,311.06613699806735,319.45167546600584,311.89611087236784,303.37136104844774,317.3233261339093,387.762739195872,405.367934665807,475.3770474137931,457.2609210243168,365.9676035185583,372.73796964151154,4431.019236566133,False
90063,2016,residential,438.9425806451613,356.74766756032164,309.62568511552934,298.4257351362953,292.4039884207141,317.88423883808497,412.6269612552034,464.82163962608786,413.7714562271456,389.9372519575243,345.9256118505796,367.32955526770286,4408.442371900351,False
90063,2017,residential,414.8350537634408,391.654598195101,336.9569857697283,289.5473415473416,312.26994523783964,326.60800774943493,441.3188016750778,472.64193548387095,483.9022313247817,365.4176508481855,366.5175533060521,334.59779911533064,4536.267904016186,False
90063,2018,residential,390.52621258251617,369.02742527190776,408.0418025833185,312.66934361280653,291.45468229222666,313.18280611146974,434.4791309931507,570.4471370362428,488.7697502411834,375.0080454838017,322.7493831133998,340.7825336927224,3449.542812577003,True
90066,2014,residential,354.1732604709038,312.6170434679228,314.0478157226362,293.09413835229503,296.85047154730984,342.4179873060389,443.1361765930661,396.444983439502,342.55963390829305,355.5986811116345,347.3368220742151,350.13535645472064,1053.0708596405702,True
90066,2015,residential,387.12832699619764,342.55333333333334,329.2105517909003,306.3427073403241,312.1076275152082,293.84779516358464,323.64700330344505,351.67587822014053,385.56393129770987,413.687646782527,389.18785046728965,351.74538570752486,4186.698037918185,False
90066,2016,residential,397.45068428504015,353.72983114446527,321.49026128266036,316.3682225365393,289.12222746578567,293.8501659554292,330.66915191053124,366.81686859273066,342.06925596630794,348.6087360594796,326.331153666511,347.6277440448388,4034.134302910319,False
90066,2017,residential,379.5693464974142,357.05578800557885,338.5904404873477,291.58300970873785,294.93267419962336,298.1937441643324,322.3509099393374,367.65186915887847,358.31436567164184,364.62635294117655,323.90014064697607,330.33473389355737,4027.103375314602,False
90066,2018,residential,337.3712431735908,318.7986803903127,352.502766188172,320.7428838077461,279.7973035797304,286.08828996282534,318.51421911421915,418.17439703153985,399.79028491359185,338.4447047797563,295.50797373358347,322.96153846153845,2980.0215953845313,True
90069,2014,residential,386.2891368625915,340.96466720609453,342.52517964733676,319.6714556402663,323.76840724452154,373.4679139436109,483.3190708443874,432.39399344471576,373.6224048378458,456.8036256836135,338.89183446321965,352.8662152457166,1148.5616753925494,True
90069,2015,residential,393.6873099533752,333.1956257594168,350.79392270826963,328.94424168694235,311.59075307894204,341.98048232168406,425.37484787018263,486.9411884827446,595.6164143754505,545.0344197380443,372.2441825017783,368.14031681144616,4853.543705288275,False
90069,2016,residential,429.20561603418463,355.4946770759404,312.6369303086041,323.78799268590006,299.50798007522616,353.96271324956587,457.19120478265273,508.55519348268837,419.4567888697065,433.51239587465284,360.786496713802,352.27871996769636,4606.376709120621,False
90069,2017,residential,395.0493126120741,371.8213965534416,332.81050939415246,306.03822857710264,317.6906203473945,334.5043313750872,491.56558841039885,472.23180134174413,508.17967967967974,374.7988654458599,363.54620082090304,328.73392194240995,4596.970456500249,False
90069,2018,residential,390.11047769984896,368.63457693445076,407.6074214702083,312.9686663361428,291.41945470887845,316.29608156737305,495.5919375555775,577.3430267062314,442.23658899355485,353.6781460897181,322.19166749725906,334.14503052747466,3445.87059998221,True
90201,2014,residential,348.71136701261617,307.7960104447171,309.2047180025984,288.574178390325,292.27258318137814,337.13737814209406,436.302338880851,390.3311953496271,337.27684033706345,393.3702048255511,316.0792709325483,327.38142033542977,1036.8308960935292,True
90201,2015,residential,367.1706957163318,294.1927523054942,292.06124701121945,299.297771805098,288.39810755675165,305.89873639106287,382.8468288444831,416.52712166688417,469.8307437150838,449.3114014148692,350.0596115494668,344.87565918500763,4260.470677161752,False
90201,2016,residential,403.8579123409061,314.84991107448053,285.72000348416884,287.61282351411114,275.5910808111512,316.295652173913,420.6463044796811,454.2350230414747,398.7912775292125,380.52494154325797,322.5170053290585,340.58866393026796,4201.230599251683,False
90201,2017,residential,375.5940331289466,339.03725229966585,300.4501516126068,277.2978140850128,289.3346611721612,316.09603225510864,430.0396532055669,458.658966148216,465.1930353715383,350.7972682837696,332.3908606314638,314.23869542619536,4249.128423620252,False
90201,2018,residential,371.8019859630669,351.33398263744414,388.4777709367506,281.45929054782124,270.6364303600725,303.53671562082775,437.2269196102837,556.5234919542208,465.61404940923734,352.07022375215143,300.71856983047934,316.36483980854644,3284.1505308936407,True
90210,2014,residential,1652.9523153983644,1459.006434156668,1465.683952126522,1367.8916188505289,1385.4226985369287,1598.0896022444447,2068.1487025937195,1850.2375149188483,1598.750677219029,1807.091762252346,1548.2062250043468,1559.460155148096,4914.7581424047885,True
90210,2015,residential,1615.3491980474198,1505.7092272806558,1398.3869950738915,1480.168002788428,1446.851226726988,1507.2585537918872,1801.3933287004866,1957.2825552825552,2247.691799178131,2040.9100593782746,1655.1689059500961,1562.2488122470527,20218.418664445868,False
90210,2016,residential,1649.0191671022824,1547.1839260808927,1436.9294262583594,1413.592998955068,1384.4481978060248,1647.2476240760293,1954.2328623757198,1977.5247977488568,1811.5431642001406,1759.6950750960532,1650.0359951074608,1485.2279874213834,19716.681222228268,False
90210,2017,residential,1581.2861035422345,1522.953474790734,1387.2388910735351,1380.5980842911874,1407.3995726495727,1534.4575971731451,1913.5383420695007,1883.1262211801486,2020.4523856273315,1607.1176010939637,1586.8752671459101,1522.3628505909332,19347.4063912282,False
90210,2018,residential,1756.190399779074,1659.5106823483136,1834.9577398827187,1455.4541461700633,1421.864526371494,1511.3962029808374,2163.9577192982456,2289.873993699685,1929.180965858836,1584.983534769662,1578.6057843996493,1577.2243487506644,15512.541222299136,True
90211,2014,residential,523.1166794455444,461.73782148203145,463.85108330742537,432.9023377313979,438.4504712783929,505.75404891888263,654.5156032766145,585.5523453238036,505.9632620597262,633.1927083333334,454.3579383579384,467.84326018808775,1555.393906879359,True
90211,2015,residential,507.87141366718834,425.8974425213123,436.28269932256376,434.2961808261887,406.35094535094527,405.43165842228586,497.9316640584246,584.6131215829212,696.5085279454213,708.5961438249087,570.7838473601672,483.25382182393247,6157.817466706259,False
90211,2016,residential,535.6394805194806,470.85136897001297,417.147128245476,403.80546875,402.9527538501696,399.8939235201676,545.2067805383023,647.5411300919842,560.7805388438401,527.521240552515,455.7579801151229,478.9534333070245,5846.051227304096,False
90211,2017,residential,485.7301960784314,500.4517475221701,448.79321231254926,382.8014073494918,433.505090054816,414.98374836172997,558.3113133940182,643.0023400936037,664.0634920634919,480.6529704265899,474.1087866108786,430.403937007874,5916.808241275645,False
90211,2018,residential,502.7722772986204,475.09425234906746,525.3222439569316,418.0891736401674,375.26551904016685,385.4143007360673,528.4882995319813,725.8147181628392,669.8356020942407,495.90971128608925,404.0712407991588,438.13085834649803,4441.019423637208,True
