ZCTA,Year,CustomerClass,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,AnnualTotalAverage,anyNull?
92324.0,2018.0,residential,,,,597.9151565074135,611.7652388797364,786.2922948073702,1344.827614379085,1309.657072368421,995.6986644407345,728.4680327868853,619.443621399177,741.008467400508,7735.076162969331,True
92325.0,2014.0,residential,,,,,,,,,,311.10001615769914,318.2622659780504,389.85965197593106,1019.2219341116806,True
92325.0,2015.0,agricultural,,,,,5446.469565217391,,,,6352.72268907563,,,,11799.192254293022,True
92325.0,2015.0,commercial,2168.5607476635514,,2685.5796766743647,2526.4891944990177,2488.765503875969,,,,,,,,9869.395122712902,True
92325.0,2015.0,residential,436.5501455839534,356.4031219826199,356.25741913971325,307.25388349514566,318.96521178933807,325.7888168557536,341.8925925925926,313.4143574785286,348.3601749837978,316.566065098292,329.33527131782944,415.05219646620196,4165.839256783766,False
92325.0,2016.0,agricultural,,,,5563.627906976744,,8724.5078125,,,,8623.609375,,8379.913461538461,31291.658556015205,True
92325.0,2016.0,residential,449.43204508856684,384.6824096385542,338.98129032258066,336.3639286288378,313.333708769107,315.1217433258282,351.6687550200803,372.8521262886598,348.150008047642,308.4853556485356,326.5681745267886,394.78677575555184,4240.426321060733,False
92325.0,2017.0,agricultural,6261.764150943396,,,,,,,,,12873.135922330097,,6106.289719626168,25241.189792899662,True
92325.0,2017.0,residential,435.41173537234044,413.32539288668323,382.958881305144,311.9877715205149,316.9622641509434,316.12974316487157,371.12653196422656,364.58781540504646,359.37874251497004,301.62756452680344,304.7434450713574,363.95490417136415,4242.194792054266,False
92325.0,2018.0,agricultural,,,,,8289.376,9771.693548387097,10901.64,,,,,4720.162601626016,33682.87215001311,True
92325.0,2018.0,residential,,,,351.9529543994862,299.51816720257233,304.28894593293757,328.76432,396.3961569255404,350.1429718875502,309.3003369164126,307.72607366897216,392.47822580645163,3040.5681527399233,True
92327.0,2014.0,commercial,,,,,,,,,,2591.98533007335,2576.6625916870416,2207.786240786241,7376.434162546633,True
92327.0,2014.0,residential,,,,,,,,,,524.0382978723404,415.94117647058823,519.5787234042554,1459.5581977471838,True
92327.0,2015.0,agricultural,,,,6054.030927835051,,,,,,,,,6054.030927835051,True
92327.0,2015.0,commercial,,1980.0289855072465,,,,2268.7118644067796,2579.028776978417,2353.762711864407,2320.7371007371007,2299.633971291866,2064.6298076923076,2143.1936274509803,18009.726845929104,True
92327.0,2015.0,residential,608.4411764705883,514.2780082987551,471.0,457.14529914529913,482.5128205128205,652.7811158798283,650.6320346320347,645.2564102564103,643.8451327433628,582.655462184874,518.493670886076,660.3695652173913,6887.41069622744,False
92327.0,2016.0,agricultural,,,,,,,6756.020618556701,6500.010204081633,,,,,13256.030822638335,True
92327.0,2016.0,commercial,2145.349633251834,2137.2971014492755,2103.031862745098,2021.8019093078758,,,2741.665060240964,2715.963503649635,2453.486618004866,2283.318944844125,2137.355072463768,2136.330749354005,22875.600455311447,True
92327.0,2016.0,residential,736.8170212765957,509.2307692307692,427.95594713656385,453.1637168141593,426.2554112554113,619.7004405286343,777.9181034482758,787.0262008733624,681.237668161435,505.9824561403509,434.02608695652174,618.7004405286343,6978.0142623507145,False
92327.0,2017.0,agricultural,,,,,,11012.169642857143,13915.142857142857,,,,,,24927.3125,True
92327.0,2017.0,commercial,2139.543147208122,2159.3852040816328,2090.663212435233,1916.4452554744526,2246.667512690355,2231.6915167095117,2767.1454081632655,2783.423076923077,2740.745501285347,2211.594387755102,2174.7755102040815,2284.2019704433496,27746.281703373534,False
92327.0,2017.0,residential,739.5330396475771,631.2857142857143,523.6547085201794,472.56502242152465,507.14222222222224,661.8044444444445,907.1473214285714,833.3026315789474,789.7567567567568,492.5045045045045,481.36986301369865,619.5112107623319,7659.577439586473,False
92327.0,2018.0,commercial,,,,2202.140049140049,2140.9137931034484,2330.2183622828784,2631.7766749379653,2826.9538834951454,2689.48635235732,2375.237037037037,2128.004987531172,2327.0099255583127,21651.74106544333,True
92327.0,2018.0,residential,,,,505.9646017699115,560.1945701357466,675.0444444444445,935.7477876106195,1035.5511111111111,832.3545454545455,591.7947598253276,500.0,676.8,6313.451820351706,True
92328.0,2014.0,residential,,,,,,,,,,406.40909090909093,350.504,,756.9130909090909,True
92328.0,2015.0,commercial,3266.3985507246375,,,,,,,,,,,,3266.3985507246375,True
92328.0,2015.0,residential,319.1496598639456,232.97841726618705,237.390625,296.0794701986755,279.9155844155844,377.32666666666665,616.0805369127517,610.7583892617449,630.06,456.36601307189545,259.34027777777777,278.45652173913044,4593.902162174359,False
92328.0,2016.0,commercial,,,,,2508.3571428571427,,,,,,,,2508.3571428571427,True
92328.0,2016.0,residential,320.1069182389937,230.57333333333332,232.17857142857142,267.496644295302,254.03333333333333,419.11486486486484,669.8947368421053,757.5570469798657,573.6824324324324,372.1168831168831,259.1666666666667,267.19463087248323,4623.116062404835,False
92328.0,2017.0,residential,349.56666666666666,249.4934210526316,260.3758865248227,257.3486842105263,295.37012987012986,469.06451612903226,792.4934210526316,712.4353741496599,745.9214285714286,283.26973684210526,236.5496688741722,215.58823529411765,4867.4771692379245,False
92328.0,2018.0,residential,,,,294.5133333333333,321.96644295302013,523.9926470588235,755.6907894736842,969.3624161073825,699.8278145695364,386.20394736842104,264.03333333333336,234.66442953020135,4450.255153727736,True
92332.0,2014.0,commercial,,,,,,,,,,,3518.4736842105262,,3518.4736842105262,True
92332.0,2015.0,commercial,,,2511.474358974359,2760.635294117647,,,,,,,,,5272.109653092006,True
92332.0,2016.0,commercial,3383.1951219512193,2845.4938271604938,,,,,,,,,3323.2875,,9551.976449111713,True
92332.0,2017.0,commercial,3253.116883116883,2888.5897435897436,,,,,,,,,,,6141.706626706627,True
92332.0,2018.0,commercial,,,,,,,,,,,,2384.4615384615386,2384.4615384615386,True
92335.0,2014.0,commercial,,,,,,,,,,5044.531528937518,4567.047633049103,4214.1359906213365,13825.715152607958,True
92335.0,2014.0,residential,,,,,,,,,,672.3788582237125,466.39585211902613,483.8250604281768,1622.5997707709155,True
92335.0,2015.0,commercial,4068.455976676385,2915.247058823529,4194.956936327284,4345.954599056604,4281.250559910414,4400.509900990099,4885.321726618705,4908.646990740741,5292.544516509434,5023.8505021520805,4593.5311059907835,2781.4767441860463,51691.74661798211,False
92335.0,2015.0,residential,505.5200877494838,416.92735464492597,432.90619055853364,430.30720329882735,435.0230521571153,541.4936830182104,728.4520683144525,774.8674652074626,859.5874113706556,693.9279418057339,531.7974189675871,483.2349937248453,6834.044870817835,False
92335.0,2016.0,agricultural,,,6476.966942148761,,,,,,,,,,6476.966942148761,True
92335.0,2016.0,commercial,4077.791189427313,4183.5865300146415,2601.7816091954023,4126.472254004577,4075.7729384436702,4230.727225939269,4834.41555492478,4934.695339470656,4911.809318377912,4582.344915978354,4495.822462708395,2624.358024691358,49679.57736317632,False
92335.0,2016.0,residential,545.3759411362081,458.81926782273604,410.5662593580587,411.35622996366743,404.8677112766504,555.240079109162,802.0195367487096,888.0018842876108,739.4683609292774,589.7093303968489,480.94149251205687,476.1554906842964,6762.521584225282,False
92335.0,2017.0,agricultural,,,,6897.055555555556,,,,,,,,,6897.055555555556,True
92335.0,2017.0,commercial,3967.515298394426,3987.1589604110004,3935.2084700268415,4135.481871707469,4208.325581395349,4401.885876042908,5118.644346549192,5016.030633284242,4954.033827893175,4540.323902151488,4466.868799530379,2505.467391304348,51236.944958690816,False
92335.0,2017.0,residential,521.3547139335203,472.4614078288189,423.76424084440833,410.79869750729847,452.2621752903907,564.6528375900738,882.3300519667075,872.1572287116979,847.6324858876958,556.4397490781164,509.83658310120705,443.19953211399405,6956.88970385393,False
92335.0,2018.0,agricultural,,,,6556.899159663865,,,,10329.861111111111,9409.529411764706,,6119.152542372882,,32415.442224912564,True
92335.0,2018.0,commercial,,,,3997.342550790068,3913.9627329192544,4116.232973893303,4821.275141242938,5101.277464788733,4859.671501706484,4369.103594678743,4125.426025459688,3791.8026736413835,39096.094659120594,True
92335.0,2018.0,residential,,,,416.297614539947,418.81056305453933,497.480123227549,819.1242987524073,998.5862199269429,799.2885280472375,600.1983780149592,453.54493388360146,444.74833904616816,5448.078998493352,True
92336.0,2014.0,agricultural,,,,,,,,,,17647.49504950495,13989.113402061856,,31636.608451566804,True
92336.0,2014.0,commercial,,,,,,,,,,6978.2234130255565,6562.492671009772,5400.514950166113,18941.23103420144,True
92336.0,2014.0,residential,,,,,,,,,,866.649282376502,560.5541210278623,553.6616311670921,1980.8650345714564,True
92336.0,2015.0,agricultural,7970.702531645569,9576.391025641025,,,,,,,,,,,17547.093557286593,True
92336.0,2015.0,commercial,5576.7569786535305,5474.798353909465,5532.653456998313,6028.471208434712,5851.2583265637695,5837.367464905037,6732.298231511254,6281.17718446602,7735.795288383428,7484.265451664025,6339.422802850357,5409.677393403057,74283.94214174297,False
92336.0,2015.0,residential,599.2398301203315,481.29398071167276,513.1206803118096,507.4327122153209,502.5921787709497,630.5796944142941,933.7525079469925,976.3935588162149,1134.6613704915246,919.9788137339764,601.7347342398023,549.4371128912379,8350.217174664127,False
92336.0,2016.0,commercial,5433.854646544877,5538.231678486997,5183.338607594937,5560.55069124424,5589.334621329212,5523.5316653635655,6841.248079877112,6548.326594090202,6959.555555555556,6785.155015197568,6681.731966590736,5585.816262705239,72230.67538458023,False
92336.0,2016.0,industrial,,,,,,,,,,,593891.6666666666,,593891.6666666666,True
92336.0,2016.0,residential,607.7375851596487,517.4552898788078,484.6891100462792,479.79973183812774,477.1281905381239,642.0890045966725,1034.1991679457144,1159.96547252391,943.7436581030861,756.2916817287223,576.9609506957291,552.150024315124,8232.209867369947,False
92336.0,2017.0,commercial,5104.230709275136,5789.07196969697,5318.907120743034,5736.187643020595,5754.917368018363,5710.78434382195,6960.594512195122,6608.025384615385,7345.725535168196,6087.316148597422,6373.1195488721805,5661.190895741556,72450.0711797659,False
92336.0,2017.0,residential,587.7224818694601,534.7591009432069,512.0364317056479,483.9033432077867,520.3389559517148,686.8454509018036,1170.086437383474,1128.144026706939,1119.7610675788553,660.8626232234055,637.8597551342812,537.4995644944177,8579.819239100992,False
92336.0,2018.0,agricultural,,,,,,,,,,16204.168539325843,,,16204.168539325843,True
92336.0,2018.0,commercial,,,,5674.005891016201,5327.345441067458,5879.511851851852,6148.116483516484,6998.565376186998,6725.288110867979,6100.380466472303,5876.899122807017,5597.599115696389,54327.71185948267,True
92336.0,2018.0,residential,,,,479.97960618846696,485.0806432679892,595.4939650442825,1007.1158289103965,1299.7148381049096,997.0812077653217,722.9393632360391,539.6863732147038,530.7722089423567,6657.864034674466,True
92337.0,2014.0,commercial,,,,,,,,,,10907.820359281437,10534.33998005982,9771.222891566265,31213.383230907522,True
92337.0,2014.0,industrial,,,,,,,,,,591960.0,564541.3410852713,538822.2323232323,1695323.5734085038,True
92337.0,2014.0,residential,,,,,,,,,,746.8651428571428,493.5978283350569,524.9559191329721,1765.418890325172,True
92337.0,2015.0,agricultural,,,,,19730.202702702703,10862.17,,,,,,,30592.372702702705,True
92337.0,2015.0,commercial,9380.28923988154,9738.303180914512,9565.343117408907,9800.61393034826,9751.926877470356,9966.813813813815,10844.525423728814,10553.646353646354,11801.974593495936,11831.207377866402,10583.613841524573,9602.755555555555,123421.01330565503,False
92337.0,2015.0,industrial,,542010.8666666667,545625.5638297872,561995.3076923077,568983.7565217392,,,,,605102.7461538462,539603.7314814815,,3363321.972345828,True
92337.0,2015.0,residential,534.9332364240473,460.98394447897243,455.11027959671554,472.63698630136986,463.84258104738154,635.8977485928706,854.0789145352464,949.4850318139147,1063.989223686964,848.731598125976,538.4938967136151,520.8145549738219,7798.997996290895,False
92337.0,2016.0,agricultural,,,,,,,,,18502.247524752474,,,,18502.247524752474,True
92337.0,2016.0,commercial,9539.861138861139,9826.827172827172,9444.734879032258,9663.46290801187,9720.399800598205,9727.493041749503,11173.465161923454,11124.894527363183,11243.944990176817,10907.299212598426,10853.939782823298,9470.097487437186,122696.42010340252,False
92337.0,2016.0,industrial,,545748.5096153846,,529797.8490566037,559578.6095238095,,,,725874.1355932204,637100.9333333333,,,2998100.037122352,True
92337.0,2016.0,residential,565.336011687363,481.078431372549,431.93414175203844,454.9136615448939,458.0343356570596,628.5779826123389,949.1532483680447,1156.4188416346053,822.5210302212067,674.990375659733,524.5934613388687,498.1650485436893,7645.716570392392,False
92337.0,2017.0,agricultural,,,,,12258.863157894737,,,,,,,,12258.863157894737,True
92337.0,2017.0,commercial,9059.93,9624.329681274901,9184.975951903807,9433.030392156863,9547.001990049752,9584.506,11149.587944664032,11040.686254980079,11278.736472945891,10171.091091091092,10508.085742771686,9872.58300395257,120454.54452579068,False
92337.0,2017.0,industrial,,627682.4777777778,499637.7589285714,533663.6168224299,565972.425925926,,,,,,586414.0549450549,551300.7115384615,3364671.0459382213,True
92337.0,2017.0,residential,558.4716411697367,468.67127129206483,443.5800083559641,457.67888289036546,492.06279239006136,658.1620976116303,1154.1518449419568,1012.3380575239684,1048.3586458333334,592.3911412193851,579.8595196007071,482.195945239837,7947.92184806901,False
92337.0,2018.0,commercial,,,,9838.09396636993,9295.48472906404,9851.975149105368,10983.089566929133,11660.653021442495,11311.221786064769,10704.771260997068,10030.258096172718,9778.766272189348,93454.31384833486,True
92337.0,2018.0,industrial,,,,531893.268292683,484994.51639344264,,,,630577.3740458016,577960.5882352941,518434.73333333334,524464.5658914729,3268325.0461920276,True
92337.0,2018.0,residential,,,,456.2044221944097,453.34409950872794,559.5394338242975,1039.7042825883088,1253.2603111621593,908.6047021943574,649.8915952331173,496.32064421669105,470.86626011986124,6287.735751041931,True
92339.0,2014.0,residential,,,,,,,,,,321.41160220994476,368.20798898071627,476.95694444444445,1166.5765356351055,True
92339.0,2015.0,residential,498.86225895316807,430.00275862068963,385.49162011173183,340.4924346629986,358.57123098201936,342.66943291839556,323.13994565217394,328.42148760330576,338.4515235457064,318.14421768707484,415.22115384615387,519.9668508287293,4599.434915412147,False
92339.0,2016.0,residential,558.0693877551021,475.14580467675376,387.6625,389.334250343879,365.1988950276243,318.7269938650307,364.96787709497204,370.76204379562046,315.5237341772152,340.5560165975104,377.97206703910615,488.2852713178295,4752.204841690644,False
92339.0,2017.0,residential,583.6504992867333,510.3863636363636,407.23366013071893,407.79213483146066,320.6646706586826,309.12703583061887,395.59221902017293,342.09023668639054,344.3427299703264,338.342736248237,375.2025316455696,443.1189801699717,4777.543798115246,False
92339.0,2018.0,residential,,,,413.33798882681566,334.590782122905,322.7660167130919,365.81502086230876,371.0662983425414,324.40858725761774,334.4565517241379,399.4539106145251,517.173852573018,3383.0690090369617,True
92341.0,2014.0,residential,,,,,,,,,,145.6153846153846,170.81691449814127,202.3698113207547,518.8021104342806,True
92341.0,2015.0,residential,204.79568884723523,178.50093457943925,193.59943977591035,148.1618604651163,160.0429104477612,148.40325670498083,157.06517690875233,159.61739943872777,157.17415730337078,152.03899721448468,204.47553093259464,206.5371747211896,2070.412527339563,False
92341.0,2016.0,residential,235.93177570093457,186.33209302325582,163.3853296193129,155.31691449814127,150.09404096834265,152.4196261682243,169.6888273314866,152.31267345050878,151.582560296846,156.130634774609,185.614312267658,223.61111111111111,2082.419899210431,False
92341.0,2017.0,commercial,,,,,,2260.9204545454545,2727.695652173913,,,2713.1290322580644,,,7701.745138977432,True
92341.0,2017.0,residential,263.13774104683193,250.3687150837989,201.61318051575932,164.9962441314554,183.0,160.86285714285714,182.18055555555554,182.08450704225353,182.02513966480447,172.57222222222222,199.94037940379403,181.15750232991613,2323.939044139249,False
92341.0,2018.0,residential,,,,162.60204081632654,162.51115241635688,150.17777777777778,175.1290322580645,163.10462962962964,158.02325581395348,166.77839851024208,191.75627906976743,226.41971830985915,1556.5022846019774,True
92342.0,2014.0,agricultural,,,,,,,,,,6441.9,,7138.112745098039,13580.01274509804,True
92342.0,2014.0,commercial,,,,,,,,,,,2586.9690721649486,2529.843205574913,5116.812277739862,True
92342.0,2014.0,residential,,,,,,,,,,723.0488372093023,511.6023936170213,505.78403755868544,1740.435268385009,True
92342.0,2015.0,agricultural,,,8512.842105263158,13746.594594594595,,7497.962264150943,15088.278481012658,,,,,,44845.677445021356,True
92342.0,2015.0,commercial,2583.557046979866,,2596.2546816479403,2347.2108843537417,2498.7755775577557,,,,3423.1672473867598,2957.091525423729,2722.103092783505,2597.5087108013936,21725.66876693469,True
92342.0,2015.0,residential,564.7794361525705,490.1857237276933,445.88369713506137,414.8501661129568,464.4129419613075,503.1114457831325,898.8064516129032,854.3543254888963,964.2941767068273,752.9516235917827,552.3455809334657,529.8745852687458,7435.8501544753435,False
92342.0,2016.0,agricultural,5550.80193236715,,,10185.472868217053,7959.831168831169,,,18556.555555555555,8607.925925925925,,,,50860.587450896855,True
92342.0,2016.0,commercial,2699.043771043771,2606.38275862069,2411.5694444444443,2366.654485049834,2499.1423611111113,,,,3229.8356164383563,2793.257525083612,2572.9324324324325,2754.6486486486488,23933.467042872904,True
92342.0,2016.0,residential,608.2633840052875,503.05732273028497,449.35988003998665,441.53317926708485,411.04834437086095,540.4462562396006,914.3207609052148,1083.7233477250084,924.4674127715602,657.7528868360278,480.90270448548813,506.4869447270261,7521.362424103431,False
92342.0,2017.0,agricultural,,,5798.133802816901,,6650.42,,,16383.986206896552,16515.842857142856,17892.189655172413,,,63240.57252202872,True
92342.0,2017.0,commercial,2677.6380597014927,2584.68345323741,2607.1610486891386,2412.295918367347,2413.017985611511,2580.536312849162,3039.8216216216215,2909.045045045045,2960.761467889908,2769.32972972973,2121.2207207207207,2082.6882591093117,31158.1996225724,False
92342.0,2017.0,residential,565.6840855106889,508.0493951612903,475.17698815566837,420.6383121232418,434.5639554505569,572.321692411014,963.418041063615,1172.549983056591,1001.7896691424713,722.2713414634146,444.6661051212938,494.66534522629667,7775.794913886142,False
92342.0,2018.0,agricultural,,,,,12719.741666666667,,13995.034188034188,,,7428.888888888889,,,34143.66474358975,True
92342.0,2018.0,commercial,,,,1896.4204081632654,2021.954732510288,2372.818181818182,2670.5833333333335,2773.4262295081967,2681.119341563786,2295.0218340611355,1846.6666666666667,1940.180616740088,20498.191344364943,True
92342.0,2018.0,residential,,,,461.51331798750414,431.4492897258011,555.5386138613861,868.252208047105,1264.8577996715928,1050.8255698711596,809.9372315824248,455.9047619047619,516.433774834437,6414.712567486173,True
92344.0,2014.0,agricultural,,,,,,,,,,,7232.538461538462,,7232.538461538462,True
92344.0,2014.0,commercial,,,,,,,,,,3929.6,4608.165829145729,4931.175531914893,13468.94136106062,True
92344.0,2014.0,residential,,,,,,,,,,676.634084761046,535.1010465535908,629.3391684901532,1841.07429980479,True
92344.0,2015.0,commercial,5144.40414507772,3524.0061475409834,,,,3601.5894736842106,4071.4979166666667,4074.0861344537816,5404.136612021858,5005.582887700535,4751.486772486773,4813.351351351352,40390.14144098388,True
92344.0,2015.0,residential,717.664250770067,560.1007751937984,529.8360210183005,520.2338317420284,497.7228525121556,649.3662380003623,879.1018018018018,907.3937206784555,906.4795788709384,750.8596681096681,558.9431202600217,659.4347983360464,8137.136657293644,False
92344.0,2016.0,agricultural,,,,,,13714.645161290322,19801.30909090909,,,16194.484615384616,,,49710.43886758403,True
92344.0,2016.0,commercial,5039.61170212766,,4815.241935483871,4505.693121693122,4306.492063492064,3780.2869198312237,4133.331275720165,4423.807933194154,5249.513227513227,,,,36253.978179055484,True
92344.0,2016.0,residential,757.6432305750857,584.6177529708318,527.3094251216436,525.248070364387,491.63324964131994,678.6628242074928,992.9734260745497,1119.1188509874328,882.7652658045977,618.9867951463241,549.1783154121864,669.3845042441756,8397.521710550029,False
92344.0,2017.0,commercial,,,4964.1,4408.625,,,5543.038043478261,5190.695652173913,5518.491891891892,,,4362.604060913705,29987.55464845777,True
92344.0,2017.0,residential,751.271186440678,630.599714591509,591.0720042987641,528.896239801348,530.6062277580071,725.8225978647687,1172.5646810010574,1025.7797576621526,1028.3568634423898,553.0221317280453,569.4622340425532,636.4878524561093,8743.941491087384,False
92344.0,2018.0,agricultural,,,,,,,,16809.94871794872,,,,,16809.94871794872,True
92344.0,2018.0,commercial,,,,,,,4926.378109452737,5179.298507462687,4922.134328358209,,,,15027.810945273632,True
92344.0,2018.0,residential,,,,543.2411847672779,531.3220848056537,654.5017699115044,1040.2745236414962,1258.6168899858956,949.5320728043824,664.6638418079096,549.6865513589834,696.949315312111,6888.788234395215,True
92345.0,2014.0,agricultural,,,,,,,,,,39106.957746478874,35312.535211267605,24105.956521739132,98525.44947948561,True
92345.0,2014.0,commercial,,,,,,,,,,3091.9640287769785,2687.2587674497786,2675.3243986254297,8454.547194852186,True
92345.0,2014.0,residential,,,,,,,,,,607.441167192429,493.5213708883199,561.751834080184,1662.7143721609327,True
92345.0,2015.0,agricultural,14665.082706766918,14412.216417910447,28588.609375,33388.02777777778,20647.264,37441.10144927536,36185.77464788732,20410.46222222222,25107.566844919787,20167.815789473683,14388.171428571428,12816.206642066421,278218.2993018714,False
92345.0,2015.0,commercial,2729.656919415165,2617.0563524590166,2898.6860922416877,2767.706598334401,2697.598976654941,2925.077796901893,3264.331974176011,3258.9061322370676,3399.329157967989,3114.5624365482236,2751.0460236886634,2679.147781569966,35103.106242195034,False
92345.0,2015.0,residential,609.8785587714117,496.92333934593364,471.92190934350765,460.6600865119937,462.1054411070923,618.1723407656037,793.9638383917704,814.4944639268687,820.542725356873,641.8826274509804,520.3407932899585,590.774485401604,7301.660609663597,False
92345.0,2016.0,agricultural,,10504.789090909091,17115.55033557047,28003.27536231884,28795.478260869564,36036.32307692308,41885.50746268657,40086.13432835821,40598.159420289856,33923.57575757576,17074.328467153286,18944.24157303371,312967.3631356885,True
92345.0,2016.0,commercial,2756.3415707515232,2739.8708756345177,2628.952608250938,2644.6784392869154,2589.450794724383,3020.9302640487476,3404.3387096774195,3520.4142471303176,3385.619770580297,3084.554399243141,2900.28208386277,2974.3037974683543,35649.73756065933,False
92345.0,2016.0,industrial,,,,,,,712382.0866141733,,,,,,712382.0866141733,True
92345.0,2016.0,residential,638.5980523050341,524.1199497428246,471.2936007565608,456.6055448805929,448.4557284521616,664.6971534312374,904.9607950329962,961.5718153991053,769.6665621816472,555.8744926631283,492.86274279907764,566.8303057888857,7455.536743433251,False
92345.0,2017.0,agricultural,13742.005494505494,11835.914285714285,27808.409090909092,21661.43448275862,36910.92537313433,25633.82530120482,32586.35838150289,40852.07352941176,46558.32835820896,35561.356164383564,21930.16129032258,18626.164948453606,333706.95670051,False
92345.0,2017.0,commercial,2991.1645082254113,2983.8187872415,2866.8553127354935,2650.97037793667,2894.5339335180056,3224.733890630442,3604.8282117734175,3976.6603773584907,4332.211538461538,2931.137800687285,3386.4561403508774,3501.5172413793102,39344.88812029844,False
92345.0,2017.0,residential,628.0877639904676,551.279312889472,495.07656860728247,453.2111501675795,473.27089466797514,650.5463845521775,996.6864310148233,913.4441902271614,859.9764954658208,493.3935721812434,488.42799270812236,542.28623384663,7545.686990318755,False
92345.0,2018.0,agricultural,,,,17522.335483870967,32965.28767123288,22192.2,48554.63888888889,44149.608695652176,30946.420689655173,43335.52702702703,23255.565789473683,16610.88202247191,279532.4662682727,True
92345.0,2018.0,commercial,,,,3528.7457627118642,3561.830508474576,4171.931034482759,4657.5901639344265,4735.311475409836,4490.836065573771,3734.27868852459,3465.4754098360654,3404.133333333333,35750.13244228122,True
92345.0,2018.0,residential,,,,470.87364870045235,470.37904527634714,608.3995078248164,936.6827952876376,1053.9523391254536,833.879072969252,579.1287424004894,483.87033218785797,585.0277436212726,6022.19322739358,True
92346.0,2014.0,commercial,,,,,,,,,,3939.0916597853015,3632.1006546644844,3230.436046511628,10801.628360961415,True
92346.0,2014.0,residential,,,,,,,,,,764.914114551257,580.7610140152996,527.8540257969203,1873.5291543634767,True
92346.0,2015.0,commercial,3177.967105263158,3239.9244663382597,3003.1342723004695,3279.4702526487367,3421.768662838392,3274.9966666666664,3785.9125102207686,4061.7081967213117,4107.846538782319,4165.678891605542,3787.0668316831684,3241.7623430962344,42547.236738165026,False
92346.0,2015.0,industrial,,,,,,,,,606670.8333333334,,,507153.4690265487,1113824.302359882,True
92346.0,2015.0,residential,539.6487260074082,482.5944661822247,441.7531840835377,480.5748502994012,529.0678419995537,693.2900423002172,901.5935822898032,1014.4607474009554,1023.6332992269213,809.9186078990001,608.1054188291757,534.9504767246215,8059.59124324282,False
92346.0,2016.0,agricultural,25799.473684210527,,,,,,,48901.04,54072.083333333336,,,,128772.59701754386,True
92346.0,2016.0,commercial,3273.8396381578946,3291.5482275350373,3202.957357859532,3480.644921552436,3456.63270336894,3632.9123966942147,4226.009836065574,4444.928925619834,4135.768786127168,3937.730198019802,3586.101722723544,3243.7904306220094,43912.86514434598,False
92346.0,2016.0,industrial,496837.304,,,,,,,,,,,496382.06194690266,993219.3659469027,True
92346.0,2016.0,residential,567.0041850343173,488.5386974461916,464.6918235459399,476.4254998324584,475.8589028877244,725.0133310833614,1069.6732579513173,1078.6487704462002,893.8966303380782,694.6620216766203,537.137381781981,507.1004792206772,7978.650981244868,False
92346.0,2017.0,agricultural,,,,33308.30434782609,,,,,,,,,33308.30434782609,True
92346.0,2017.0,commercial,3127.954333643989,3098.725022914757,3033.393427230047,3479.141544117647,3525.524861878453,3412.5018621973927,4106.694161260426,4339.644052044609,4055.6776315789475,3833.875,3536.9286367795057,3175.6661197703033,42725.72665341607,False
92346.0,2017.0,industrial,,,,,,,,,656200.4263565892,,,,656200.4263565892,True
92346.0,2017.0,residential,530.5202213044495,463.7879591359276,451.84123872990983,486.6493274136903,488.02058252427184,635.7961981925833,943.1349646044937,1016.8797189840192,933.549171441846,682.5761824064089,534.5379707916987,504.1395155017224,7671.433051031021,False
92346.0,2018.0,agricultural,,,,,,,,50073.57692307692,,,,,50073.57692307692,True
92346.0,2018.0,commercial,,,,3412.073565076799,3393.709367493995,3361.221770917953,4098.179549114332,4614.989549839228,4257.001616814875,4115.912762520194,3587.813408723748,3236.5020441537204,34077.403634654846,True
92346.0,2018.0,industrial,,,,,,,,625569.3378378379,,,,,625569.3378378379,True
92346.0,2018.0,residential,,,,463.54710324678905,481.2624501992032,645.2371695178849,1060.461968434897,1180.3115456442931,971.5568137663058,716.3656474721414,502.0726613169177,526.5042532815053,6547.319612879936,True
92347.0,2014.0,residential,,,,,,,,,,744.0687679083095,571.4643874643874,629.4131736526946,1944.9463290253916,True
92347.0,2015.0,agricultural,,9628.636363636364,,15063.623529411765,15072.289156626506,14698.707317073171,18728.746987951807,16967.578313253012,17706.025,,,,107865.60666795264,True
92347.0,2015.0,industrial,,,,,,,607429.8943661972,,,,,,607429.8943661972,True
92347.0,2015.0,residential,750.8991354466859,637.5971014492753,549.4910179640718,501.68562874251495,534.8318584070796,582.1564417177914,871.5490797546013,808.6871165644171,896.2071197411003,776.1509433962265,616.7805642633228,769.0670926517572,8295.103100098844,False
92347.0,2016.0,agricultural,,,,12798.40243902439,12257.277108433735,15955.888888888889,20153.222222222223,8421.107142857143,8617.25,17796.10975609756,,,95999.25755752393,True
92347.0,2016.0,residential,836.5448916408669,700.1698717948718,595.951768488746,552.0900321543409,513.7114754098361,632.3246753246754,829.5112540192926,892.2175324675325,860.8078175895765,673.2083333333334,546.3559870550162,648.0980392156863,8280.991678493774,False
92347.0,2017.0,agricultural,,,,,17657.154929577464,19241.585714285713,24729.594594594593,23953.402777777777,22099.585714285713,17150.453333333335,16074.583333333334,,140906.36039718793,True
92347.0,2017.0,residential,782.9641693811075,712.7980456026058,650.7352941176471,515.3474025974026,535.899022801303,629.0749185667753,858.7175324675325,986.8098360655738,969.705298013245,657.0651465798046,535.3905723905724,639.1622516556291,8473.6694902392,False
